scenario_name,scenario_date,interval_role,intersection,date,begin_s,end_s,sim_begin_s,sim_end_s,detector_id,sumo_id,approach,edge_id,count_type,from_edge,to_edge,movement,count,mean_occupancy,mean_speed
weekday_evening,2026-03-23,analysis,LD-LSA10,2026-03-23,59400,60300,2700,3600,31,LSA10_S_id31,South,,,,,,14,48.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,59400,60300,2700,3600,1,LSA16_S_id1,South,,,,,,40,22.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,59400,60300,2700,3600,2,LSA16_S_id2,South,,,,,,16,14.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,59400,60300,2700,3600,3,LSA16_W_id3,West,,,,,,63,59.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,59400,60300,2700,3600,4,LSA16_W_id4,West,,,,,,9,36.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,59400,60300,2700,3600,5,LSA16_W_id5,West,,,,,,52,53.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,59400,60300,2700,3600,6,LSA16_N_id6,North,,,,,,19,13.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,59400,60300,2700,3600,7,LSA16_N_id7,North,,,,,,42,24.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,59400,60300,2700,3600,10,LSA16_E_id10,East,,,,,,71,48.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,59400,60300,2700,3600,11,LSA16_E_id11,East,,,,,,54,36.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,59400,60300,2700,3600,13,LSA16_Eout_id13,East-Exit,,,,,,120,23.0,0.0
weekday_evening,2026-03-23,analysis,LD-LSA16,2026-03-23,59400,60300,2700,3600,15,LSA16_Wout_id15,West-Exit,,,,,,128,37.0,0.0
