scenario_name,scenario_date,interval_role,warmup_seconds,scenario_start_s,scenario_end_s,analysis_start_s,analysis_end_s,intersection,date,timestamp_utc,timestamp_local,time,begin_s,end_s,sim_begin_s,sim_end_s,bin_label_clock,bin_label_sim,detector_id,sumo_id,approach,edge_id,movement,count_type,from_edge,to_edge,count,occupancy,speed
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:45:00+00:00,08:45:00,31500,32400,3600,4500,08:45-09:00,3600-4500,4,LSA10_E_id4,East,,,,,,29,6,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:45:00+00:00,08:45:00,31500,32400,3600,4500,08:45-09:00,3600-4500,26,LSA10_NW_id26,North-West,,,,,,5,31,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:45:00+00:00,08:45:00,31500,32400,3600,4500,08:45-09:00,3600-4500,27,LSA10_NW_id27,North-West,,,,,,14,52,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:45:00+00:00,08:45:00,31500,32400,3600,4500,08:45-09:00,3600-4500,29,LSA10_NE_id29,North-East,,,,,,7,5,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA10,2026-03-14,,2026-03-14 08:45:00+00:00,08:45:00,31500,32400,3600,4500,08:45-09:00,3600-4500,31,LSA10_S_id31,South,,,,,,14,21,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA16,2026-03-14,,2026-03-14 08:00:00+00:00,08:00:00,28800,29700,900,1800,08:00-08:15,900-1800,1,LSA16_S_id1,South,,,,,,37,18,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA16,2026-03-14,,2026-03-14 08:00:00+00:00,08:00:00,28800,29700,900,1800,08:00-08:15,900-1800,2,LSA16_S_id2,South,,,,,,14,8,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA16,2026-03-14,,2026-03-14 08:00:00+00:00,08:00:00,28800,29700,900,1800,08:00-08:15,900-1800,3,LSA16_W_id3,West,,,,,,49,48,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA16,2026-03-14,,2026-03-14 08:00:00+00:00,08:00:00,28800,29700,900,1800,08:00-08:15,900-1800,4,LSA16_W_id4,West,,,,,,9,21,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA16,2026-03-14,,2026-03-14 08:00:00+00:00,08:00:00,28800,29700,900,1800,08:00-08:15,900-1800,5,LSA16_W_id5,West,,,,,,53,32,0
weekend_morning,2026-03-14,analysis,900,27900,32400,28800,32400,LD-LSA16,2026-03-14,,2026-03-14 08:00:00+00:00,08:00:00,28800,29700,900,1800,08:00-08:15,900-1800,6,LSA16_N_id6,North,,,,,,4,0,0
