scenario_name,scenario_date,interval_role,intersection,date,begin_s,end_s,sim_begin_s,sim_end_s,detector_id,sumo_id,approach,edge_id,count_type,from_edge,to_edge,movement,count,mean_occupancy,mean_speed
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,29700,30600,1800,2700,1,LSA10_W_id1,West,,,,,,49,24.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,30600,31500,2700,3600,1,LSA10_W_id1,West,,,,,,52,46.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,31500,32400,3600,4500,1,LSA10_W_id1,West,,,,,,50,46.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,28800,29700,900,1800,2,LSA10_NW_id2,North-West,,,,,,22,7.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,29700,30600,1800,2700,2,LSA10_NW_id2,North-West,,,,,,30,13.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,30600,31500,2700,3600,2,LSA10_NW_id2,North-West,,,,,,28,17.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,31500,32400,3600,4500,2,LSA10_NW_id2,North-West,,,,,,28,35.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,28800,29700,900,1800,3,LSA10_E_id3,East,,,,,,46,13.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,29700,30600,1800,2700,3,LSA10_E_id3,East,,,,,,56,19.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,30600,31500,2700,3600,3,LSA10_E_id3,East,,,,,,63,22.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,31500,32400,3600,4500,3,LSA10_E_id3,East,,,,,,51,23.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,28800,29700,900,1800,4,LSA10_E_id4,East,,,,,,29,5.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,29700,30600,1800,2700,4,LSA10_E_id4,East,,,,,,25,5.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,30600,31500,2700,3600,4,LSA10_E_id4,East,,,,,,24,7.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,31500,32400,3600,4500,4,LSA10_E_id4,East,,,,,,29,6.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,28800,29700,900,1800,26,LSA10_NW_id26,North-West,,,,,,4,37.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,29700,30600,1800,2700,26,LSA10_NW_id26,North-West,,,,,,7,32.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,30600,31500,2700,3600,26,LSA10_NW_id26,North-West,,,,,,3,15.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,31500,32400,3600,4500,26,LSA10_NW_id26,North-West,,,,,,5,31.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,28800,29700,900,1800,27,LSA10_NW_id27,North-West,,,,,,11,45.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,29700,30600,1800,2700,27,LSA10_NW_id27,North-West,,,,,,17,47.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,30600,31500,2700,3600,27,LSA10_NW_id27,North-West,,,,,,13,53.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,31500,32400,3600,4500,27,LSA10_NW_id27,North-West,,,,,,14,52.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,28800,29700,900,1800,29,LSA10_NE_id29,North-East,,,,,,3,0.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,29700,30600,1800,2700,29,LSA10_NE_id29,North-East,,,,,,7,9.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,30600,31500,2700,3600,29,LSA10_NE_id29,North-East,,,,,,8,2.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,31500,32400,3600,4500,29,LSA10_NE_id29,North-East,,,,,,7,5.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,28800,29700,900,1800,31,LSA10_S_id31,South,,,,,,18,33.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,29700,30600,1800,2700,31,LSA10_S_id31,South,,,,,,12,35.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,30600,31500,2700,3600,31,LSA10_S_id31,South,,,,,,11,17.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA10,2026-03-14,31500,32400,3600,4500,31,LSA10_S_id31,South,,,,,,14,21.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA16,2026-03-14,28800,29700,900,1800,1,LSA16_S_id1,South,,,,,,37,18.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA16,2026-03-14,29700,30600,1800,2700,1,LSA16_S_id1,South,,,,,,22,6.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA16,2026-03-14,30600,31500,2700,3600,1,LSA16_S_id1,South,,,,,,41,13.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA16,2026-03-14,31500,32400,3600,4500,1,LSA16_S_id1,South,,,,,,35,26.0,0.0
weekend_morning,2026-03-14,analysis,LD-LSA16,2026-03-14,28800,29700,900,1800,2,LSA16_S_id2,South,,,,,,14,8.0,0.0
