scenario_name,scenario_date,interval_role,intersection,date,begin_s,end_s,sim_begin_s,sim_end_s,detector_id,sumo_id,approach,edge_id,count_type,from_edge,to_edge,movement,count,mean_occupancy,mean_speed
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,31500,32400,3600,4500,3,LSA10_E_id3,East,,,,,,59,28.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA10,2026-03-10,27900,28800,0,900,4,LSA10_E_id4,East,,,,,,28,9.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,28800,29700,900,1800,4,LSA10_E_id4,East,,,,,,33,17.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,29700,30600,1800,2700,4,LSA10_E_id4,East,,,,,,23,6.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,30600,31500,2700,3600,4,LSA10_E_id4,East,,,,,,32,8.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,31500,32400,3600,4500,4,LSA10_E_id4,East,,,,,,36,14.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA10,2026-03-10,27900,28800,0,900,26,LSA10_NW_id26,North-West,,,,,,7,33.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,28800,29700,900,1800,26,LSA10_NW_id26,North-West,,,,,,10,30.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,29700,30600,1800,2700,26,LSA10_NW_id26,North-West,,,,,,12,19.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,30600,31500,2700,3600,26,LSA10_NW_id26,North-West,,,,,,6,22.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,31500,32400,3600,4500,26,LSA10_NW_id26,North-West,,,,,,5,16.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA10,2026-03-10,27900,28800,0,900,27,LSA10_NW_id27,North-West,,,,,,12,65.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,28800,29700,900,1800,27,LSA10_NW_id27,North-West,,,,,,19,61.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,29700,30600,1800,2700,27,LSA10_NW_id27,North-West,,,,,,19,58.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,30600,31500,2700,3600,27,LSA10_NW_id27,North-West,,,,,,17,63.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,31500,32400,3600,4500,27,LSA10_NW_id27,North-West,,,,,,14,66.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA10,2026-03-10,27900,28800,0,900,29,LSA10_NE_id29,North-East,,,,,,7,9.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,28800,29700,900,1800,29,LSA10_NE_id29,North-East,,,,,,13,6.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,29700,30600,1800,2700,29,LSA10_NE_id29,North-East,,,,,,7,10.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,30600,31500,2700,3600,29,LSA10_NE_id29,North-East,,,,,,13,12.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,31500,32400,3600,4500,29,LSA10_NE_id29,North-East,,,,,,2,10.0,0.0
weekday_morning,2026-03-10,warmup,LD-LSA10,2026-03-10,27900,28800,0,900,31,LSA10_S_id31,South,,,,,,15,46.0,0.0
weekday_morning,2026-03-10,analysis,LD-LSA10,2026-03-10,28800,29700,900,1800,31,LSA10_S_id31,South,,,,,,11,35.0,0.0
