date,detector_id,detector_name,approach,group,timeframes_present,count_nonzero_intervals,occupancy_nonzero_intervals,speed_nonzero_intervals,count_all_zero,occupancy_all_zero,speed_all_zero,count_sum,occupancy_sum,speed_sum,confidence_min,count_invalid_samples_sum,occupancy_invalid_samples_sum,speed_invalid_samples_sum,count_expected_samples_sum,occupancy_expected_samples_sum,speed_expected_samples_sum,count_included_samples_sum,occupancy_included_samples_sum,speed_included_samples_sum,confidence_mean,problem_count_always_zero,problem_occupancy_always_zero,problem_speed_always_zero,suggestion
2026-03-10,4,WD22,North-West,Entry,95,84,84,0,False,False,True,1182.0,3374.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-11,4,WD22,North-West,Entry,95,86,86,0,False,False,True,1348.0,3350.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-12,4,WD22,North-West,Entry,95,87,86,0,False,False,True,1229.0,3466.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-13,4,WD22,North-West,Entry,95,86,85,0,False,False,True,1265.0,3428.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-14,4,WD22,North-West,Entry,95,86,83,0,False,False,True,970.0,2649.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-15,4,WD22,North-West,Entry,95,85,84,0,False,False,True,617.0,1969.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-16,4,WD22,North-West,Entry,95,86,83,0,False,False,True,1370.0,3478.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-17,4,WD22,North-West,Entry,95,83,84,0,False,False,True,1330.0,3283.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-18,4,WD22,North-West,Entry,95,83,83,0,False,False,True,1311.0,3307.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-19,4,WD22,North-West,Entry,95,86,86,0,False,False,True,1333.0,3530.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-20,4,WD22,North-West,Entry,95,86,86,0,False,False,True,1378.0,3585.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-21,4,WD22,North-West,Entry,95,92,92,0,False,False,True,990.0,2860.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-22,4,WD22,North-West,Entry,95,87,85,0,False,False,True,645.0,2011.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-23,4,WD22,North-West,Entry,95,88,86,0,False,False,True,1234.0,3460.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-24,4,WD22,North-West,Entry,95,83,83,0,False,False,True,1234.0,3508.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-25,4,WD22,North-West,Entry,95,85,86,0,False,False,True,1368.0,3744.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-26,4,WD22,North-West,Entry,95,86,86,0,False,False,True,1372.0,3468.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-27,4,WD22,North-West,Entry,95,85,85,0,False,False,True,1325.0,3513.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-28,4,WD22,North-West,Entry,95,90,90,0,False,False,True,1002.0,2765.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-29,4,WD22,North-West,Entry,95,83,83,0,False,False,True,746.0,2088.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-30,4,WD22,North-West,Entry,95,85,84,0,False,False,True,1298.0,3260.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-31,4,WD22,North-West,Entry,95,82,81,0,False,False,True,1278.0,3330.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-04-01,4,WD22,North-West,Entry,95,86,85,0,False,False,True,1295.0,3363.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-01,5,WD23,North-West,Entry,95,83,81,0,False,False,True,498.0,1787.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-02,5,WD23,North-West,Entry,95,86,86,0,False,False,True,817.0,2790.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-03,5,WD23,North-West,Entry,95,84,84,0,False,False,True,795.0,2811.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-04,5,WD23,North-West,Entry,95,86,85,0,False,False,True,780.0,2600.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-05,5,WD23,North-West,Entry,93,85,84,0,False,False,True,831.0,2782.0,0.0,100.0,0,0,0,93,93,93,93,93,93,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-06,5,WD23,North-West,Entry,95,87,86,0,False,False,True,829.0,2744.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-07,5,WD23,North-West,Entry,95,87,87,0,False,False,True,745.0,2384.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-08,5,WD23,North-West,Entry,95,85,85,0,False,False,True,488.0,1708.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-09,5,WD23,North-West,Entry,95,80,79,0,False,False,True,764.0,2626.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-10,5,WD23,North-West,Entry,95,86,83,0,False,False,True,776.0,2745.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-11,5,WD23,North-West,Entry,95,83,82,0,False,False,True,846.0,2639.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-12,5,WD23,North-West,Entry,95,85,85,0,False,False,True,866.0,2874.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-13,5,WD23,North-West,Entry,95,87,86,0,False,False,True,868.0,2781.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-14,5,WD23,North-West,Entry,95,91,90,0,False,False,True,726.0,2406.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-15,5,WD23,North-West,Entry,95,86,84,0,False,False,True,446.0,1575.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-16,5,WD23,North-West,Entry,95,88,86,0,False,False,True,846.0,2753.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-17,5,WD23,North-West,Entry,95,88,88,0,False,False,True,836.0,2710.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-18,5,WD23,North-West,Entry,95,86,87,0,False,False,True,810.0,2649.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-19,5,WD23,North-West,Entry,95,86,86,0,False,False,True,888.0,2847.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-20,5,WD23,North-West,Entry,95,86,85,0,False,False,True,899.0,2877.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-21,5,WD23,North-West,Entry,95,94,91,0,False,False,True,688.0,2315.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-22,5,WD23,North-West,Entry,95,80,81,0,False,False,True,506.0,1615.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-23,5,WD23,North-West,Entry,95,88,85,0,False,False,True,817.0,2795.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-24,5,WD23,North-West,Entry,95,86,85,0,False,False,True,877.0,2815.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-25,5,WD23,North-West,Entry,95,84,84,0,False,False,True,796.0,2892.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-26,5,WD23,North-West,Entry,95,89,88,0,False,False,True,868.0,2901.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-27,5,WD23,North-West,Entry,95,89,88,0,False,False,True,909.0,2919.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-28,5,WD23,North-West,Entry,95,92,90,0,False,False,True,736.0,2317.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-29,5,WD23,North-West,Entry,95,87,83,0,False,False,True,562.0,1813.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-30,5,WD23,North-West,Entry,95,87,87,0,False,False,True,838.0,2635.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-31,5,WD23,North-West,Entry,95,86,85,0,False,False,True,855.0,2617.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-04-01,5,WD23,North-West,Entry,95,87,84,0,False,False,True,859.0,2774.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-01,6,VD24,North-West,Entry,95,86,61,0,False,False,True,1167.0,828.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-02,6,VD24,North-West,Entry,95,85,72,0,False,False,True,1508.0,2414.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-03,6,VD24,North-West,Entry,95,82,69,0,False,False,True,1434.0,2454.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-04,6,VD24,North-West,Entry,95,84,72,0,False,False,True,1562.0,2181.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-05,6,VD24,North-West,Entry,93,83,72,0,False,False,True,1708.0,2536.0,0.0,100.0,0,0,0,93,93,93,93,93,93,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-06,6,VD24,North-West,Entry,95,84,77,0,False,False,True,1630.0,2314.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-07,6,VD24,North-West,Entry,95,86,73,0,False,False,True,1545.0,1505.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-08,6,VD24,North-West,Entry,95,87,65,0,False,False,True,1157.0,756.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-09,6,VD24,North-West,Entry,95,83,73,0,False,False,True,1365.0,2418.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-10,6,VD24,North-West,Entry,95,86,77,0,False,False,True,1797.0,2283.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-11,6,VD24,North-West,Entry,95,86,76,0,False,False,True,2250.0,2442.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-12,6,VD24,North-West,Entry,95,88,71,0,False,False,True,1714.0,2510.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-13,6,VD24,North-West,Entry,95,87,75,0,False,False,True,2038.0,2513.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-14,6,VD24,North-West,Entry,95,93,82,0,False,False,True,1746.0,1540.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-15,6,VD24,North-West,Entry,95,85,64,0,False,False,True,1130.0,771.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-16,6,VD24,North-West,Entry,95,85,71,0,False,False,True,1847.0,2589.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-17,6,VD24,North-West,Entry,95,85,73,0,False,False,True,1851.0,2600.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-18,6,VD24,North-West,Entry,95,83,72,0,False,False,True,2049.0,2405.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-19,6,VD24,North-West,Entry,95,87,73,0,False,False,True,1695.0,2556.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-20,6,VD24,North-West,Entry,95,86,76,0,False,False,True,1805.0,2496.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-21,6,VD24,North-West,Entry,95,93,80,0,False,False,True,1618.0,1465.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-22,6,VD24,North-West,Entry,95,87,64,0,False,False,True,1061.0,698.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-23,6,VD24,North-West,Entry,95,88,75,0,False,False,True,1703.0,2491.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-24,6,VD24,North-West,Entry,95,85,71,0,False,False,True,1589.0,2397.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-25,6,VD24,North-West,Entry,95,85,75,0,False,False,True,2391.0,2509.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-26,6,VD24,North-West,Entry,95,87,76,0,False,False,True,1590.0,2711.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-27,6,VD24,North-West,Entry,95,85,77,0,False,False,True,1775.0,2560.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-28,6,VD24,North-West,Entry,95,90,77,0,False,False,True,1760.0,1346.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-29,6,VD24,North-West,Entry,95,84,63,0,False,False,True,1124.0,1013.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-30,6,VD24,North-West,Entry,95,85,76,0,False,False,True,1897.0,2388.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-31,6,VD24,North-West,Entry,95,83,74,0,False,False,True,1751.0,2352.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-04-01,6,VD24,North-West,Entry,95,86,75,0,False,False,True,1735.0,2365.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-01,7,VD25,North-West,Entry,95,91,70,0,False,False,True,1220.0,512.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-02,7,VD25,North-West,Entry,95,90,74,0,False,False,True,2085.0,1486.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-03,7,VD25,North-West,Entry,95,86,76,0,False,False,True,1890.0,1384.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-04,7,VD25,North-West,Entry,95,87,74,0,False,False,True,1906.0,1273.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-05,7,VD25,North-West,Entry,93,87,79,0,False,False,True,2055.0,1377.0,0.0,100.0,0,0,0,93,93,93,93,93,93,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-06,7,VD25,North-West,Entry,95,89,78,0,False,False,True,1923.0,1316.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-07,7,VD25,North-West,Entry,95,91,78,0,False,False,True,1753.0,907.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-08,7,VD25,North-West,Entry,95,89,67,0,False,False,True,1116.0,464.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-09,7,VD25,North-West,Entry,95,85,72,0,False,False,True,1779.0,1262.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-10,7,VD25,North-West,Entry,95,89,82,0,False,False,True,1922.0,1293.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-11,7,VD25,North-West,Entry,95,88,76,0,False,False,True,2434.0,1419.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-12,7,VD25,North-West,Entry,95,89,78,0,False,False,True,2480.0,1523.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-13,7,VD25,North-West,Entry,95,91,77,0,False,False,True,2594.0,1446.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-14,7,VD25,North-West,Entry,95,94,86,0,False,False,True,2075.0,992.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-15,7,VD25,North-West,Entry,95,88,68,0,False,False,True,1159.0,391.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-16,7,VD25,North-West,Entry,95,90,76,0,False,False,True,2250.0,1433.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-17,7,VD25,North-West,Entry,95,91,82,0,False,False,True,1883.0,1346.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-18,7,VD25,North-West,Entry,95,88,76,0,False,False,True,2479.0,1313.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-19,7,VD25,North-West,Entry,95,88,76,0,False,False,True,2064.0,1494.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-20,7,VD25,North-West,Entry,95,89,75,0,False,False,True,1940.0,1434.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-21,7,VD25,North-West,Entry,95,94,82,0,False,False,True,1664.0,778.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-22,7,VD25,North-West,Entry,95,87,69,0,False,False,True,987.0,368.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-23,7,VD25,North-West,Entry,95,89,77,0,False,False,True,1952.0,1321.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-24,7,VD25,North-West,Entry,95,89,78,0,False,False,True,1956.0,1478.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-25,7,VD25,North-West,Entry,95,88,76,0,False,False,True,2373.0,1537.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-26,7,VD25,North-West,Entry,95,89,79,0,False,False,True,1766.0,1322.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-27,7,VD25,North-West,Entry,95,89,79,0,False,False,True,1817.0,1311.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-28,7,VD25,North-West,Entry,95,93,78,0,False,False,True,1531.0,944.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-29,7,VD25,North-West,Entry,95,91,61,0,False,False,True,1100.0,658.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-30,7,VD25,North-West,Entry,95,91,80,0,False,False,True,2369.0,1268.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-31,7,VD25,North-West,Entry,95,89,79,0,False,False,True,1919.0,1314.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-04-01,7,VD25,North-West,Entry,95,89,76,0,False,False,True,1861.0,1350.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-01,10,WD41,South,Entry,95,39,12,0,False,False,True,179.0,63.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-02,10,WD41,South,Entry,95,50,14,0,False,False,True,104.0,76.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-03,10,WD41,South,Entry,95,49,16,0,False,False,True,104.0,100.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-04,10,WD41,South,Entry,95,49,19,0,False,False,True,101.0,160.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-05,10,WD41,South,Entry,93,53,18,0,False,False,True,101.0,65.0,0.0,100.0,0,0,0,93,93,93,93,93,93,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-06,10,WD41,South,Entry,95,53,26,0,False,False,True,119.0,139.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-07,10,WD41,South,Entry,95,44,17,0,False,False,True,84.0,85.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-08,10,WD41,South,Entry,95,37,13,0,False,False,True,62.0,97.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-09,10,WD41,South,Entry,95,47,20,0,False,False,True,101.0,104.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-10,10,WD41,South,Entry,95,54,21,0,False,False,True,122.0,101.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-11,10,WD41,South,Entry,95,58,17,0,False,False,True,105.0,82.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-12,10,WD41,South,Entry,95,54,23,0,False,False,True,119.0,127.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-13,10,WD41,South,Entry,95,51,27,0,False,False,True,93.0,140.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-14,10,WD41,South,Entry,95,46,22,0,False,False,True,68.0,154.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-15,10,WD41,South,Entry,95,33,14,0,False,False,True,44.0,65.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-16,10,WD41,South,Entry,95,54,25,0,False,False,True,106.0,145.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-17,10,WD41,South,Entry,95,55,22,0,False,False,True,99.0,128.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-18,10,WD41,South,Entry,95,53,25,0,False,False,True,106.0,165.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-19,10,WD41,South,Entry,95,71,48,0,False,False,True,411.0,457.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-20,10,WD41,South,Entry,95,75,54,0,False,False,True,529.0,602.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
2026-03-21,10,WD41,South,Entry,95,70,43,0,False,False,True,315.0,253.0,0.0,100.0,0,0,0,95,95,95,95,95,95,100.0,False,False,True,COUNT_OK_SPEED_ZERO
