timestamp,VD23_count,WD21_count,WD22_count,D25_count,WEST_straight,WEST_left,WEST_right_derived,WEST_total_reconstructed,vd23_minus_wd21,date,time
2025-09-14 23:45:00+00:00,3,10,0,6,10,0,0,10,-7,2025-09-14,23:45
2025-09-15 00:00:00+00:00,2,11,0,2,11,0,0,11,-9,2025-09-15,00:00
2025-09-15 00:15:00+00:00,2,18,1,5,18,1,0,19,-16,2025-09-15,00:15
2025-09-15 00:30:00+00:00,1,6,0,2,6,0,0,6,-5,2025-09-15,00:30
2025-09-15 00:45:00+00:00,3,11,0,2,11,0,0,11,-8,2025-09-15,00:45
2025-09-15 01:00:00+00:00,1,8,0,2,8,0,0,8,-7,2025-09-15,01:00
2025-09-15 01:15:00+00:00,1,1,0,1,1,0,0,1,0,2025-09-15,01:15
2025-09-15 01:30:00+00:00,2,32,0,4,32,0,0,32,-30,2025-09-15,01:30
2025-09-15 01:45:00+00:00,3,19,0,8,19,0,0,19,-16,2025-09-15,01:45
2025-09-15 02:00:00+00:00,4,22,0,9,22,0,0,22,-18,2025-09-15,02:00
2025-09-15 02:15:00+00:00,3,11,1,8,11,1,0,12,-8,2025-09-15,02:15
2025-09-15 02:30:00+00:00,5,30,1,17,30,1,0,31,-25,2025-09-15,02:30
2025-09-15 02:45:00+00:00,9,15,1,24,15,1,0,16,-6,2025-09-15,02:45
2025-09-15 03:00:00+00:00,13,22,0,25,22,0,0,22,-9,2025-09-15,03:00
2025-09-15 03:15:00+00:00,16,13,2,40,13,2,3,18,3,2025-09-15,03:15
2025-09-15 03:30:00+00:00,29,22,2,72,22,2,7,31,7,2025-09-15,03:30
2025-09-15 03:45:00+00:00,37,34,6,100,34,6,3,43,3,2025-09-15,03:45
2025-09-15 04:00:00+00:00,26,15,3,60,15,3,11,29,11,2025-09-15,04:00
2025-09-15 04:15:00+00:00,24,8,6,77,8,6,16,30,16,2025-09-15,04:15
2025-09-15 04:30:00+00:00,22,29,8,126,29,8,0,37,-7,2025-09-15,04:30
2025-09-15 04:45:00+00:00,23,26,9,155,26,9,0,35,-3,2025-09-15,04:45
2025-09-15 05:00:00+00:00,36,39,6,127,39,6,0,45,-3,2025-09-15,05:00
2025-09-15 05:15:00+00:00,30,48,9,163,48,9,0,57,-18,2025-09-15,05:15
2025-09-15 05:30:00+00:00,44,38,11,145,38,11,6,55,6,2025-09-15,05:30
2025-09-15 05:45:00+00:00,46,25,7,135,25,7,21,53,21,2025-09-15,05:45
2025-09-15 06:00:00+00:00,40,36,4,144,36,4,4,44,4,2025-09-15,06:00
2025-09-15 06:15:00+00:00,46,25,10,150,25,10,21,56,21,2025-09-15,06:15
2025-09-15 06:30:00+00:00,38,45,6,145,45,6,0,51,-7,2025-09-15,06:30
2025-09-15 06:45:00+00:00,42,56,17,150,56,17,0,73,-14,2025-09-15,06:45
2025-09-15 07:00:00+00:00,57,69,14,145,69,14,0,83,-12,2025-09-15,07:00
2025-09-15 07:15:00+00:00,47,50,13,134,50,13,0,63,-3,2025-09-15,07:15
2025-09-15 07:30:00+00:00,43,53,10,139,53,10,0,63,-10,2025-09-15,07:30
2025-09-15 07:45:00+00:00,63,81,14,157,81,14,0,95,-18,2025-09-15,07:45
2025-09-15 08:00:00+00:00,60,69,10,138,69,10,0,79,-9,2025-09-15,08:00
2025-09-15 08:15:00+00:00,48,43,11,137,43,11,5,59,5,2025-09-15,08:15
2025-09-15 08:30:00+00:00,53,13,14,121,13,14,40,67,40,2025-09-15,08:30
2025-09-15 08:45:00+00:00,48,53,8,115,53,8,0,61,-5,2025-09-15,08:45
2025-09-15 09:00:00+00:00,54,35,4,133,35,4,19,58,19,2025-09-15,09:00
2025-09-15 09:15:00+00:00,51,47,3,138,47,3,4,54,4,2025-09-15,09:15
2025-09-15 09:30:00+00:00,44,59,7,136,59,7,0,66,-15,2025-09-15,09:30
2025-09-15 09:45:00+00:00,47,58,10,143,58,10,0,68,-11,2025-09-15,09:45
2025-09-15 10:00:00+00:00,54,46,7,134,46,7,8,61,8,2025-09-15,10:00
2025-09-15 10:15:00+00:00,49,57,10,130,57,10,0,67,-8,2025-09-15,10:15
2025-09-15 10:30:00+00:00,49,52,8,111,52,8,0,60,-3,2025-09-15,10:30
2025-09-15 10:45:00+00:00,60,70,9,130,70,9,0,79,-10,2025-09-15,10:45
2025-09-15 11:00:00+00:00,47,45,5,135,45,5,2,52,2,2025-09-15,11:00
2025-09-15 11:15:00+00:00,40,39,8,133,39,8,1,48,1,2025-09-15,11:15
2025-09-15 11:30:00+00:00,63,26,5,142,26,5,37,68,37,2025-09-15,11:30
2025-09-15 11:45:00+00:00,26,56,14,142,56,14,0,70,-30,2025-09-15,11:45
2025-09-15 12:00:00+00:00,37,81,7,173,81,7,0,88,-44,2025-09-15,12:00
2025-09-15 12:15:00+00:00,51,68,10,137,68,10,0,78,-17,2025-09-15,12:15
2025-09-15 12:30:00+00:00,34,60,7,145,60,7,0,67,-26,2025-09-15,12:30
2025-09-15 12:45:00+00:00,28,63,11,143,63,11,0,74,-35,2025-09-15,12:45
2025-09-15 13:00:00+00:00,42,63,7,150,63,7,0,70,-21,2025-09-15,13:00
2025-09-15 13:15:00+00:00,25,53,15,147,53,15,0,68,-28,2025-09-15,13:15
2025-09-15 13:30:00+00:00,26,12,10,147,12,10,14,36,14,2025-09-15,13:30
2025-09-15 13:45:00+00:00,35,51,6,155,51,6,0,57,-16,2025-09-15,13:45
2025-09-15 14:00:00+00:00,51,59,7,168,59,7,0,66,-8,2025-09-15,14:00
2025-09-15 14:15:00+00:00,39,63,3,145,63,3,0,66,-24,2025-09-15,14:15
2025-09-15 14:30:00+00:00,63,86,9,169,86,9,0,95,-23,2025-09-15,14:30
2025-09-15 14:45:00+00:00,48,75,14,147,75,14,0,89,-27,2025-09-15,14:45
2025-09-15 15:00:00+00:00,46,59,7,122,59,7,0,66,-13,2025-09-15,15:00
2025-09-15 15:15:00+00:00,45,70,15,132,70,15,0,85,-25,2025-09-15,15:15
2025-09-15 15:30:00+00:00,39,65,13,144,65,13,0,78,-26,2025-09-15,15:30
2025-09-15 15:45:00+00:00,106,55,10,137,55,10,51,116,51,2025-09-15,15:45
2025-09-15 16:00:00+00:00,48,51,6,127,51,6,0,57,-3,2025-09-15,16:00
2025-09-15 16:15:00+00:00,43,52,8,112,52,8,0,60,-9,2025-09-15,16:15
2025-09-15 16:30:00+00:00,46,52,4,104,52,4,0,56,-6,2025-09-15,16:30
2025-09-15 16:45:00+00:00,37,47,5,101,47,5,0,52,-10,2025-09-15,16:45
2025-09-15 17:00:00+00:00,37,44,9,87,44,9,0,53,-7,2025-09-15,17:00
2025-09-15 17:15:00+00:00,34,34,9,72,34,9,0,43,0,2025-09-15,17:15
2025-09-15 17:30:00+00:00,36,34,4,83,34,4,2,40,2,2025-09-15,17:30
2025-09-15 17:45:00+00:00,32,37,5,73,37,5,0,42,-5,2025-09-15,17:45
2025-09-15 18:00:00+00:00,32,35,8,74,35,8,0,43,-3,2025-09-15,18:00
2025-09-15 18:15:00+00:00,26,23,8,64,23,8,3,34,3,2025-09-15,18:15
2025-09-15 18:30:00+00:00,21,18,4,48,18,4,3,25,3,2025-09-15,18:30
2025-09-15 18:45:00+00:00,21,23,6,50,23,6,0,29,-2,2025-09-15,18:45
2025-09-15 19:00:00+00:00,23,24,5,50,24,5,0,29,-1,2025-09-15,19:00
2025-09-15 19:15:00+00:00,23,23,3,42,23,3,0,26,0,2025-09-15,19:15
2025-09-15 19:30:00+00:00,23,22,2,46,22,2,1,25,1,2025-09-15,19:30
2025-09-15 19:45:00+00:00,23,21,4,39,21,4,2,27,2,2025-09-15,19:45
2025-09-15 20:00:00+00:00,8,7,1,30,7,1,1,9,1,2025-09-15,20:00
2025-09-15 20:15:00+00:00,13,9,3,25,9,3,4,16,4,2025-09-15,20:15
2025-09-15 20:30:00+00:00,5,5,3,14,5,3,0,8,0,2025-09-15,20:30
2025-09-15 20:45:00+00:00,8,5,2,15,5,2,3,10,3,2025-09-15,20:45
2025-09-15 21:00:00+00:00,7,6,2,17,6,2,1,9,1,2025-09-15,21:00
2025-09-15 21:15:00+00:00,6,5,2,10,5,2,1,8,1,2025-09-15,21:15
2025-09-15 21:30:00+00:00,3,3,1,6,3,1,0,4,0,2025-09-15,21:30
2025-09-15 21:45:00+00:00,9,7,1,11,7,1,2,10,2,2025-09-15,21:45
2025-09-15 22:00:00+00:00,3,5,0,7,5,0,0,5,-2,2025-09-15,22:00
2025-09-15 22:15:00+00:00,2,2,2,8,2,2,0,4,0,2025-09-15,22:15
2025-09-15 22:30:00+00:00,2,2,0,5,2,0,0,2,0,2025-09-15,22:30
2025-09-15 22:45:00+00:00,0,0,0,7,0,0,0,0,0,2025-09-15,22:45
2025-09-15 23:00:00+00:00,1,1,0,2,1,0,0,1,0,2025-09-15,23:00
2025-09-15 23:15:00+00:00,2,2,1,5,2,1,0,3,0,2025-09-15,23:15
2025-09-15 23:30:00+00:00,3,3,1,7,3,1,0,4,0,2025-09-15,23:30
2025-09-15 23:45:00+00:00,1,1,1,5,1,1,0,2,0,2025-09-15,23:45
2025-09-16 00:00:00+00:00,1,1,0,4,1,0,0,1,0,2025-09-16,00:00
2025-09-16 00:15:00+00:00,0,0,1,0,0,1,0,1,0,2025-09-16,00:15
2025-09-16 00:30:00+00:00,0,0,0,3,0,0,0,0,0,2025-09-16,00:30
2025-09-16 00:45:00+00:00,0,0,0,0,0,0,0,0,0,2025-09-16,00:45
2025-09-16 01:00:00+00:00,1,1,0,3,1,0,0,1,0,2025-09-16,01:00
2025-09-16 01:15:00+00:00,0,0,0,1,0,0,0,0,0,2025-09-16,01:15
2025-09-16 01:30:00+00:00,2,2,0,9,2,0,0,2,0,2025-09-16,01:30
2025-09-16 01:45:00+00:00,2,2,0,8,2,0,0,2,0,2025-09-16,01:45
2025-09-16 02:00:00+00:00,2,4,0,4,4,0,0,4,-2,2025-09-16,02:00
2025-09-16 02:15:00+00:00,2,1,0,11,1,0,1,2,1,2025-09-16,02:15
2025-09-16 02:30:00+00:00,4,4,1,14,4,1,0,5,0,2025-09-16,02:30
2025-09-16 02:45:00+00:00,7,5,1,20,5,1,2,8,2,2025-09-16,02:45
2025-09-16 03:00:00+00:00,14,12,0,23,12,0,2,14,2,2025-09-16,03:00
2025-09-16 03:15:00+00:00,19,16,1,40,16,1,3,20,3,2025-09-16,03:15
2025-09-16 03:30:00+00:00,28,29,2,58,29,2,0,31,-1,2025-09-16,03:30
2025-09-16 03:45:00+00:00,39,42,3,84,42,3,0,45,-3,2025-09-16,03:45
2025-09-16 04:00:00+00:00,33,29,3,65,29,3,4,36,4,2025-09-16,04:00
2025-09-16 04:15:00+00:00,30,32,5,83,32,5,0,37,-2,2025-09-16,04:15
2025-09-16 04:30:00+00:00,54,61,10,143,61,10,0,71,-7,2025-09-16,04:30
2025-09-16 04:45:00+00:00,58,65,9,145,65,9,0,74,-7,2025-09-16,04:45
2025-09-16 05:00:00+00:00,60,64,10,143,64,10,0,74,-4,2025-09-16,05:00
2025-09-16 05:15:00+00:00,66,84,6,169,84,6,0,90,-18,2025-09-16,05:15
2025-09-16 05:30:00+00:00,57,65,12,148,65,12,0,77,-8,2025-09-16,05:30
2025-09-16 05:45:00+00:00,36,56,4,132,56,4,0,60,-20,2025-09-16,05:45
2025-09-16 06:00:00+00:00,50,72,9,163,72,9,0,81,-22,2025-09-16,06:00
2025-09-16 06:15:00+00:00,30,51,14,142,51,14,0,65,-21,2025-09-16,06:15
2025-09-16 06:30:00+00:00,57,70,10,151,70,10,0,80,-13,2025-09-16,06:30
2025-09-16 06:45:00+00:00,54,59,15,142,59,15,0,74,-5,2025-09-16,06:45
2025-09-16 07:00:00+00:00,49,56,13,122,56,13,0,69,-7,2025-09-16,07:00
2025-09-16 07:15:00+00:00,50,70,15,141,70,15,0,85,-20,2025-09-16,07:15
2025-09-16 07:30:00+00:00,49,50,6,151,50,6,0,56,-1,2025-09-16,07:30
2025-09-16 07:45:00+00:00,46,58,17,159,58,17,0,75,-12,2025-09-16,07:45
2025-09-16 08:00:00+00:00,81,79,8,135,79,8,2,89,2,2025-09-16,08:00
2025-09-16 08:15:00+00:00,50,69,6,127,69,6,0,75,-19,2025-09-16,08:15
2025-09-16 08:30:00+00:00,40,66,11,138,66,11,0,77,-26,2025-09-16,08:30
2025-09-16 08:45:00+00:00,46,63,6,156,63,6,0,69,-17,2025-09-16,08:45
2025-09-16 09:00:00+00:00,39,54,8,132,54,8,0,62,-15,2025-09-16,09:00
2025-09-16 09:15:00+00:00,65,85,8,150,85,8,0,93,-20,2025-09-16,09:15
2025-09-16 09:30:00+00:00,39,67,11,135,67,11,0,78,-28,2025-09-16,09:30
2025-09-16 09:45:00+00:00,39,68,13,136,68,13,0,81,-29,2025-09-16,09:45
2025-09-16 10:00:00+00:00,46,58,8,134,58,8,0,66,-12,2025-09-16,10:00
2025-09-16 10:15:00+00:00,52,63,10,119,63,10,0,73,-11,2025-09-16,10:15
2025-09-16 10:30:00+00:00,57,74,9,133,74,9,0,83,-17,2025-09-16,10:30
2025-09-16 10:45:00+00:00,35,63,9,139,63,9,0,72,-28,2025-09-16,10:45
2025-09-16 11:00:00+00:00,40,51,7,119,51,7,0,58,-11,2025-09-16,11:00
2025-09-16 11:15:00+00:00,43,58,7,121,58,7,0,65,-15,2025-09-16,11:15
2025-09-16 11:30:00+00:00,36,69,9,147,69,9,0,78,-33,2025-09-16,11:30
2025-09-16 11:45:00+00:00,44,71,11,156,71,11,0,82,-27,2025-09-16,11:45
2025-09-16 12:00:00+00:00,52,66,13,127,66,13,0,79,-14,2025-09-16,12:00
2025-09-16 12:15:00+00:00,52,71,11,150,71,11,0,82,-19,2025-09-16,12:15
2025-09-16 12:30:00+00:00,54,77,8,153,77,8,0,85,-23,2025-09-16,12:30
2025-09-16 12:45:00+00:00,58,72,14,163,72,14,0,86,-14,2025-09-16,12:45
2025-09-16 13:00:00+00:00,40,45,11,152,45,11,0,56,-5,2025-09-16,13:00
2025-09-16 13:15:00+00:00,50,45,14,147,45,14,5,64,5,2025-09-16,13:15
2025-09-16 13:30:00+00:00,42,59,9,158,59,9,0,68,-17,2025-09-16,13:30
2025-09-16 13:45:00+00:00,47,66,7,155,66,7,0,73,-19,2025-09-16,13:45
2025-09-16 14:00:00+00:00,44,63,12,142,63,12,0,75,-19,2025-09-16,14:00
2025-09-16 14:15:00+00:00,23,42,15,135,42,15,0,57,-19,2025-09-16,14:15
2025-09-16 14:30:00+00:00,29,67,10,145,67,10,0,77,-38,2025-09-16,14:30
2025-09-16 14:45:00+00:00,52,74,11,151,74,11,0,85,-22,2025-09-16,14:45
2025-09-16 15:00:00+00:00,59,72,8,150,72,8,0,80,-13,2025-09-16,15:00
2025-09-16 15:15:00+00:00,32,53,7,119,53,7,0,60,-21,2025-09-16,15:15
2025-09-16 15:30:00+00:00,37,68,7,139,68,7,0,75,-31,2025-09-16,15:30
2025-09-16 15:45:00+00:00,67,72,6,129,72,6,0,78,-5,2025-09-16,15:45
2025-09-16 16:00:00+00:00,40,44,11,118,44,11,0,55,-4,2025-09-16,16:00
2025-09-16 16:15:00+00:00,46,50,10,125,50,10,0,60,-4,2025-09-16,16:15
2025-09-16 16:30:00+00:00,33,39,8,100,39,8,0,47,-6,2025-09-16,16:30
2025-09-16 16:45:00+00:00,40,53,9,129,53,9,0,62,-13,2025-09-16,16:45
2025-09-16 17:00:00+00:00,47,49,4,117,49,4,0,53,-2,2025-09-16,17:00
2025-09-16 17:15:00+00:00,56,63,10,117,63,10,0,73,-7,2025-09-16,17:15
2025-09-16 17:30:00+00:00,34,35,6,81,35,6,0,41,-1,2025-09-16,17:30
2025-09-16 17:45:00+00:00,19,29,11,89,29,11,0,40,-10,2025-09-16,17:45
2025-09-16 18:00:00+00:00,34,37,6,74,37,6,0,43,-3,2025-09-16,18:00
2025-09-16 18:15:00+00:00,23,32,7,68,32,7,0,39,-9,2025-09-16,18:15
2025-09-16 18:30:00+00:00,21,17,6,53,17,6,4,27,4,2025-09-16,18:30
2025-09-16 18:45:00+00:00,32,26,2,60,26,2,6,34,6,2025-09-16,18:45
2025-09-16 19:00:00+00:00,27,21,2,56,21,2,6,29,6,2025-09-16,19:00
2025-09-16 19:15:00+00:00,28,25,6,56,25,6,3,34,3,2025-09-16,19:15
2025-09-16 19:30:00+00:00,32,32,7,55,32,7,0,39,0,2025-09-16,19:30
2025-09-16 19:45:00+00:00,26,23,3,41,23,3,3,29,3,2025-09-16,19:45
2025-09-16 20:00:00+00:00,16,12,4,38,12,4,4,20,4,2025-09-16,20:00
2025-09-16 20:15:00+00:00,11,10,1,28,10,1,1,12,1,2025-09-16,20:15
2025-09-16 20:30:00+00:00,3,3,1,11,3,1,0,4,0,2025-09-16,20:30
2025-09-16 20:45:00+00:00,11,10,5,19,10,5,1,16,1,2025-09-16,20:45
2025-09-16 21:00:00+00:00,5,7,1,16,7,1,0,8,-2,2025-09-16,21:00
2025-09-16 21:15:00+00:00,5,5,0,10,5,0,0,5,0,2025-09-16,21:15
2025-09-16 21:30:00+00:00,3,4,6,9,4,6,0,10,-1,2025-09-16,21:30
2025-09-16 21:45:00+00:00,10,9,0,15,9,0,1,10,1,2025-09-16,21:45
2025-09-16 22:00:00+00:00,5,4,0,10,4,0,1,5,1,2025-09-16,22:00
2025-09-16 22:15:00+00:00,1,1,0,3,1,0,0,1,0,2025-09-16,22:15
2025-09-16 22:30:00+00:00,2,3,0,7,3,0,0,3,-1,2025-09-16,22:30
2025-09-16 22:45:00+00:00,0,0,0,6,0,0,0,0,0,2025-09-16,22:45
2025-09-16 23:00:00+00:00,5,4,0,5,4,0,1,5,1,2025-09-16,23:00
2025-09-16 23:15:00+00:00,0,0,1,2,0,1,0,1,0,2025-09-16,23:15
2025-09-16 23:30:00+00:00,1,1,0,4,1,0,0,1,0,2025-09-16,23:30
2025-09-16 23:45:00+00:00,2,1,1,3,1,1,1,3,1,2025-09-16,23:45
2025-09-17 00:00:00+00:00,1,1,2,6,1,2,0,3,0,2025-09-17,00:00
2025-09-17 00:15:00+00:00,0,0,0,6,0,0,0,0,0,2025-09-17,00:15
2025-09-17 00:30:00+00:00,2,5,1,4,5,1,0,6,-3,2025-09-17,00:30
2025-09-17 00:45:00+00:00,1,1,0,3,1,0,0,1,0,2025-09-17,00:45
2025-09-17 01:00:00+00:00,1,1,0,3,1,0,0,1,0,2025-09-17,01:00
2025-09-17 01:15:00+00:00,1,1,0,1,1,0,0,1,0,2025-09-17,01:15
2025-09-17 01:30:00+00:00,2,2,0,8,2,0,0,2,0,2025-09-17,01:30
2025-09-17 01:45:00+00:00,0,0,0,6,0,0,0,0,0,2025-09-17,01:45
2025-09-17 02:00:00+00:00,2,2,0,7,2,0,0,2,0,2025-09-17,02:00
2025-09-17 02:15:00+00:00,3,2,0,7,2,0,1,3,1,2025-09-17,02:15
2025-09-17 02:30:00+00:00,4,4,3,16,4,3,0,7,0,2025-09-17,02:30
2025-09-17 02:45:00+00:00,10,7,1,19,7,1,3,11,3,2025-09-17,02:45
2025-09-17 03:00:00+00:00,8,10,1,17,10,1,0,11,-2,2025-09-17,03:00
2025-09-17 03:15:00+00:00,14,12,2,40,12,2,2,16,2,2025-09-17,03:15
2025-09-17 03:30:00+00:00,26,25,2,68,25,2,1,28,1,2025-09-17,03:30
2025-09-17 03:45:00+00:00,39,35,1,91,35,1,4,40,4,2025-09-17,03:45
2025-09-17 04:00:00+00:00,27,32,9,54,32,9,0,41,-5,2025-09-17,04:00
2025-09-17 04:15:00+00:00,32,23,4,81,23,4,9,36,9,2025-09-17,04:15
2025-09-17 04:30:00+00:00,45,65,7,131,65,7,0,72,-20,2025-09-17,04:30
2025-09-17 04:45:00+00:00,63,84,12,162,84,12,0,96,-21,2025-09-17,04:45
2025-09-17 05:00:00+00:00,60,45,9,147,45,9,15,69,15,2025-09-17,05:00
2025-09-17 05:15:00+00:00,45,58,8,161,58,8,0,66,-13,2025-09-17,05:15
2025-09-17 05:30:00+00:00,49,65,13,145,65,13,0,78,-16,2025-09-17,05:30
2025-09-17 05:45:00+00:00,48,26,9,139,26,9,22,57,22,2025-09-17,05:45
2025-09-17 06:00:00+00:00,35,57,10,155,57,10,0,67,-22,2025-09-17,06:00
2025-09-17 06:15:00+00:00,41,67,11,160,67,11,0,78,-26,2025-09-17,06:15
2025-09-17 06:30:00+00:00,56,61,9,137,61,9,0,70,-5,2025-09-17,06:30
2025-09-17 06:45:00+00:00,47,57,10,138,57,10,0,67,-10,2025-09-17,06:45
2025-09-17 07:00:00+00:00,67,76,13,154,76,13,0,89,-9,2025-09-17,07:00
2025-09-17 07:15:00+00:00,51,52,11,139,52,11,0,63,-1,2025-09-17,07:15
2025-09-17 07:30:00+00:00,54,67,8,131,67,8,0,75,-13,2025-09-17,07:30
2025-09-17 07:45:00+00:00,61,80,12,156,80,12,0,92,-19,2025-09-17,07:45
2025-09-17 08:00:00+00:00,53,49,6,147,49,6,4,59,4,2025-09-17,08:00
2025-09-17 08:15:00+00:00,54,58,9,126,58,9,0,67,-4,2025-09-17,08:15
2025-09-17 08:30:00+00:00,57,56,11,123,56,11,1,68,1,2025-09-17,08:30
2025-09-17 08:45:00+00:00,65,70,7,131,70,7,0,77,-5,2025-09-17,08:45
2025-09-17 09:00:00+00:00,42,27,7,115,27,7,15,49,15,2025-09-17,09:00
2025-09-17 09:15:00+00:00,51,43,9,136,43,9,8,60,8,2025-09-17,09:15
2025-09-17 09:30:00+00:00,51,36,6,141,36,6,15,57,15,2025-09-17,09:30
2025-09-17 09:45:00+00:00,43,52,9,110,52,9,0,61,-9,2025-09-17,09:45
2025-09-17 10:00:00+00:00,45,51,10,139,51,10,0,61,-6,2025-09-17,10:00
2025-09-17 10:15:00+00:00,39,50,10,132,50,10,0,60,-11,2025-09-17,10:15
2025-09-17 10:30:00+00:00,46,51,3,109,51,3,0,54,-5,2025-09-17,10:30
2025-09-17 10:45:00+00:00,38,61,12,136,61,12,0,73,-23,2025-09-17,10:45
2025-09-17 11:00:00+00:00,35,44,6,123,44,6,0,50,-9,2025-09-17,11:00
2025-09-17 11:15:00+00:00,41,63,10,122,63,10,0,73,-22,2025-09-17,11:15
2025-09-17 11:30:00+00:00,44,52,8,133,52,8,0,60,-8,2025-09-17,11:30
2025-09-17 11:45:00+00:00,57,74,11,125,74,11,0,85,-17,2025-09-17,11:45
2025-09-17 12:00:00+00:00,60,38,8,134,38,8,22,68,22,2025-09-17,12:00
2025-09-17 12:15:00+00:00,44,39,5,127,39,5,5,49,5,2025-09-17,12:15
2025-09-17 12:30:00+00:00,41,40,7,133,40,7,1,48,1,2025-09-17,12:30
2025-09-17 12:45:00+00:00,61,84,7,161,84,7,0,91,-23,2025-09-17,12:45
2025-09-17 13:00:00+00:00,57,46,11,145,46,11,11,68,11,2025-09-17,13:00
2025-09-17 13:15:00+00:00,47,66,10,149,66,10,0,76,-19,2025-09-17,13:15
2025-09-17 13:30:00+00:00,23,44,4,135,44,4,0,48,-21,2025-09-17,13:30
2025-09-17 13:45:00+00:00,34,52,7,140,52,7,0,59,-18,2025-09-17,13:45
2025-09-17 14:00:00+00:00,4,60,14,146,60,14,0,74,-56,2025-09-17,14:00
2025-09-17 14:15:00+00:00,46,66,12,144,66,12,0,78,-20,2025-09-17,14:15
2025-09-17 14:30:00+00:00,45,32,10,161,32,10,13,55,13,2025-09-17,14:30
2025-09-17 14:45:00+00:00,40,63,10,135,63,10,0,73,-23,2025-09-17,14:45
2025-09-17 15:00:00+00:00,47,76,12,148,76,12,0,88,-29,2025-09-17,15:00
2025-09-17 15:15:00+00:00,34,55,10,136,55,10,0,65,-21,2025-09-17,15:15
2025-09-17 15:30:00+00:00,51,63,7,136,63,7,0,70,-12,2025-09-17,15:30
2025-09-17 15:45:00+00:00,50,61,9,136,61,9,0,70,-11,2025-09-17,15:45
2025-09-17 16:00:00+00:00,49,58,8,132,58,8,0,66,-9,2025-09-17,16:00
2025-09-17 16:15:00+00:00,61,67,9,130,67,9,0,76,-6,2025-09-17,16:15
2025-09-17 16:30:00+00:00,45,55,11,114,55,11,0,66,-10,2025-09-17,16:30
2025-09-17 16:45:00+00:00,56,57,15,115,57,15,0,72,-1,2025-09-17,16:45
2025-09-17 17:00:00+00:00,45,48,11,113,48,11,0,59,-3,2025-09-17,17:00
2025-09-17 17:15:00+00:00,46,38,3,100,38,3,8,49,8,2025-09-17,17:15
2025-09-17 17:30:00+00:00,32,36,8,70,36,8,0,44,-4,2025-09-17,17:30
2025-09-17 17:45:00+00:00,36,48,7,103,48,7,0,55,-12,2025-09-17,17:45
2025-09-17 18:00:00+00:00,30,37,10,87,37,10,0,47,-7,2025-09-17,18:00
2025-09-17 18:15:00+00:00,34,37,11,79,37,11,0,48,-3,2025-09-17,18:15
2025-09-17 18:30:00+00:00,26,26,5,53,26,5,0,31,0,2025-09-17,18:30
2025-09-17 18:45:00+00:00,21,21,8,52,21,8,0,29,0,2025-09-17,18:45
2025-09-17 19:00:00+00:00,28,23,4,46,23,4,5,32,5,2025-09-17,19:00
2025-09-17 19:15:00+00:00,21,25,6,56,25,6,0,31,-4,2025-09-17,19:15
2025-09-17 19:30:00+00:00,26,25,3,44,25,3,1,29,1,2025-09-17,19:30
2025-09-17 19:45:00+00:00,16,15,0,37,15,0,1,16,1,2025-09-17,19:45
2025-09-17 20:00:00+00:00,19,15,2,35,15,2,4,21,4,2025-09-17,20:00
2025-09-17 20:15:00+00:00,9,9,2,26,9,2,0,11,0,2025-09-17,20:15
2025-09-17 20:30:00+00:00,14,10,4,25,10,4,4,18,4,2025-09-17,20:30
2025-09-17 20:45:00+00:00,6,6,2,16,6,2,0,8,0,2025-09-17,20:45
2025-09-17 21:00:00+00:00,16,13,3,27,13,3,3,19,3,2025-09-17,21:00
2025-09-17 21:15:00+00:00,5,7,4,17,7,4,0,11,-2,2025-09-17,21:15
2025-09-17 21:30:00+00:00,5,4,0,14,4,0,1,5,1,2025-09-17,21:30
2025-09-17 21:45:00+00:00,1,1,1,3,1,1,0,2,0,2025-09-17,21:45
2025-09-17 22:00:00+00:00,4,4,0,10,4,0,0,4,0,2025-09-17,22:00
2025-09-17 22:15:00+00:00,2,2,1,9,2,1,0,3,0,2025-09-17,22:15
2025-09-17 22:30:00+00:00,0,0,0,1,0,0,0,0,0,2025-09-17,22:30
2025-09-17 22:45:00+00:00,1,1,0,6,1,0,0,1,0,2025-09-17,22:45
2025-09-17 23:00:00+00:00,1,1,1,2,1,1,0,2,0,2025-09-17,23:00
2025-09-17 23:15:00+00:00,2,2,0,4,2,0,0,2,0,2025-09-17,23:15
2025-09-17 23:30:00+00:00,2,2,0,5,2,0,0,2,0,2025-09-17,23:30
2025-09-17 23:45:00+00:00,3,2,0,6,2,0,1,3,1,2025-09-17,23:45
2025-09-18 00:00:00+00:00,2,1,0,3,1,0,1,2,1,2025-09-18,00:00
2025-09-18 00:15:00+00:00,1,1,0,4,1,0,0,1,0,2025-09-18,00:15
2025-09-18 00:30:00+00:00,0,0,0,2,0,0,0,0,0,2025-09-18,00:30
2025-09-18 00:45:00+00:00,3,2,0,3,2,0,1,3,1,2025-09-18,00:45
2025-09-18 01:00:00+00:00,1,0,0,2,0,0,1,1,1,2025-09-18,01:00
2025-09-18 01:15:00+00:00,1,1,0,3,1,0,0,1,0,2025-09-18,01:15
2025-09-18 01:30:00+00:00,1,1,0,4,1,0,0,1,0,2025-09-18,01:30
2025-09-18 01:45:00+00:00,2,2,0,7,2,0,0,2,0,2025-09-18,01:45
2025-09-18 02:00:00+00:00,2,2,0,7,2,0,0,2,0,2025-09-18,02:00
2025-09-18 02:15:00+00:00,2,1,1,9,1,1,1,3,1,2025-09-18,02:15
