scenario,lsa,approach,signal_group,analysis_begin_s,analysis_end_s,bin_no,bin_label,sim_count_15min,sim_flow_mean,sim_occupancy_mean,n_detectors_used,sim_count_hourly_equivalent,cycle_time_s,green_time_s,green_share,demand_vph,capacity_vph,v_c_ratio,status,comparison_note
weekend_evening,LSA9,west,K1,900.0,1800.0,2,15-30,163.0,320.0,39.73,2,652.0,165.0,82.0,0.4969696969696969,652.0,894.5454545454544,0.7288617886178863,below capacity,usable for simulation saturation comparison
weekend_evening,LSA9,west,K1,1800.0,2700.0,3,30-45,168.0,330.0,44.065,2,672.0,165.0,82.0,0.4969696969696969,672.0,894.5454545454544,0.7512195121951221,below capacity,usable for simulation saturation comparison
weekend_evening,LSA9,west,K1,2700.0,3600.0,4,45-60,130.0,260.0,27.48,2,520.0,165.0,82.0,0.4969696969696969,520.0,894.5454545454544,0.5813008130081302,below capacity,usable for simulation saturation comparison
weekend_morning,LSA1,east,K4,0.0,900.0,1,00-15,66.0,128.0,32.925,2,264.0,82.0,30.0,0.3658536585365853,264.0,658.5365853658535,0.40088888888888896,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,east,K4,900.0,1800.0,2,15-30,68.0,136.0,30.75,2,272.0,82.0,30.0,0.3658536585365853,272.0,658.5365853658535,0.41303703703703715,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,east,K4,1800.0,2700.0,3,30-45,77.0,150.0,31.71,2,308.0,82.0,30.0,0.3658536585365853,308.0,658.5365853658535,0.4677037037037038,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,east,K4,2700.0,3600.0,4,45-60,65.0,134.0,33.68,2,260.0,82.0,30.0,0.3658536585365853,260.0,658.5365853658535,0.3948148148148149,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,east,K5,0.0,900.0,1,00-15,22.0,84.0,17.78,1,88.0,82.0,5.0,0.0609756097560975,88.0,109.75609756097549,0.8017777777777787,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,east,K5,900.0,1800.0,2,15-30,11.0,48.0,18.77,1,44.0,82.0,5.0,0.0609756097560975,44.0,109.75609756097549,0.40088888888888935,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,east,K5,1800.0,2700.0,3,30-45,15.0,60.0,0.76,1,60.0,82.0,5.0,0.0609756097560975,60.0,109.75609756097549,0.5466666666666673,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,east,K5,2700.0,3600.0,4,45-60,21.0,80.0,18.72,1,84.0,82.0,5.0,0.0609756097560975,84.0,109.75609756097549,0.7653333333333342,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,east,K6,0.0,900.0,1,00-15,53.0,212.0,6.16,1,212.0,82.0,59.0,0.7195121951219512,212.0,1295.121951219512,0.16369114877589455,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,east,K6,900.0,1800.0,2,15-30,58.0,232.0,8.32,1,232.0,82.0,59.0,0.7195121951219512,232.0,1295.121951219512,0.17913370998116762,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,east,K6,1800.0,2700.0,3,30-45,46.0,184.0,7.59,1,184.0,82.0,59.0,0.7195121951219512,184.0,1295.121951219512,0.14207156308851226,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,east,K6,2700.0,3600.0,4,45-60,54.0,216.0,8.01,1,216.0,82.0,59.0,0.7195121951219512,216.0,1295.121951219512,0.16677966101694916,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,north,K7,0.0,900.0,1,00-15,59.0,118.0,27.72,2,236.0,82.0,29.0,0.3536585365853658,236.0,636.5853658536585,0.37072796934865904,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,north,K7,900.0,1800.0,2,15-30,54.0,108.0,31.16,2,216.0,82.0,29.0,0.3536585365853658,216.0,636.5853658536585,0.33931034482758626,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,north,K7,1800.0,2700.0,3,30-45,49.0,98.0,21.13,2,196.0,82.0,29.0,0.3536585365853658,196.0,636.5853658536585,0.30789272030651343,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,north,K7,2700.0,3600.0,4,45-60,50.0,102.0,27.355,2,200.0,82.0,29.0,0.3536585365853658,200.0,636.5853658536585,0.314176245210728,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,north,K8,0.0,900.0,1,00-15,37.0,148.0,25.78,1,148.0,82.0,34.0,0.4146341463414634,148.0,746.3414634146341,0.19830065359477125,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,north,K8,900.0,1800.0,2,15-30,34.0,136.0,22.73,1,136.0,82.0,34.0,0.4146341463414634,136.0,746.3414634146341,0.18222222222222223,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,north,K8,1800.0,2700.0,3,30-45,31.0,124.0,26.94,1,124.0,82.0,34.0,0.4146341463414634,124.0,746.3414634146341,0.16614379084967323,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,north,K8,2700.0,3600.0,4,45-60,34.0,136.0,29.73,1,136.0,82.0,34.0,0.4146341463414634,136.0,746.3414634146341,0.18222222222222223,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,south,K3,0.0,900.0,1,00-15,0.0,0.0,0.0,1,0.0,82.0,0.0,0.0,0.0,0.0,,not calculated,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,south,K3,900.0,1800.0,2,15-30,0.0,0.0,0.0,1,0.0,82.0,0.0,0.0,0.0,0.0,,not calculated,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,south,K3,1800.0,2700.0,3,30-45,0.0,0.0,0.0,1,0.0,82.0,0.0,0.0,0.0,0.0,,not calculated,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,south,K3,2700.0,3600.0,4,45-60,0.0,0.0,0.0,1,0.0,82.0,0.0,0.0,0.0,0.0,,not calculated,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,west,K1,0.0,900.0,1,00-15,24.0,96.0,95.87,1,96.0,82.0,5.0,0.0609756097560975,96.0,109.75609756097549,0.8746666666666676,near capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,west,K1,900.0,1800.0,2,15-30,24.0,96.0,96.15,1,96.0,82.0,5.0,0.0609756097560975,96.0,109.75609756097549,0.8746666666666676,near capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,west,K1,1800.0,2700.0,3,30-45,22.0,88.0,96.51,1,88.0,82.0,5.0,0.0609756097560975,88.0,109.75609756097549,0.8017777777777787,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,west,K1,2700.0,3600.0,4,45-60,22.0,88.0,96.54,1,88.0,82.0,5.0,0.0609756097560975,88.0,109.75609756097549,0.8017777777777787,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,west,K2,0.0,900.0,1,00-15,83.0,332.0,51.63,1,332.0,82.0,30.0,0.3658536585365853,332.0,658.5365853658535,0.5041481481481482,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,west,K2,900.0,1800.0,2,15-30,70.0,276.0,32.0,1,280.0,82.0,30.0,0.3658536585365853,280.0,658.5365853658535,0.4251851851851853,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,west,K2,1800.0,2700.0,3,30-45,98.0,372.0,31.65,1,392.0,82.0,30.0,0.3658536585365853,392.0,658.5365853658535,0.5952592592592594,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA1,west,K2,2700.0,3600.0,4,45-60,83.0,320.0,34.57,1,332.0,82.0,30.0,0.3658536585365853,332.0,658.5365853658535,0.5041481481481482,below capacity,simulation-side only; no direct real saturation comparison
weekend_morning,LSA10,east,K4,0.0,900.0,1,00-15,84.0,166.0,5.425,2,336.0,94.0,45.0,0.4787234042553192,336.0,861.7021276595746,0.3899259259259259,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,east,K4,900.0,1800.0,2,15-30,87.0,170.0,6.87,2,348.0,94.0,45.0,0.4787234042553192,348.0,861.7021276595746,0.4038518518518518,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,east,K4,1800.0,2700.0,3,30-45,75.0,146.0,3.3200000000000003,2,300.0,94.0,45.0,0.4787234042553192,300.0,861.7021276595746,0.3481481481481481,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,east,K4,2700.0,3600.0,4,45-60,74.0,148.0,6.355,2,296.0,94.0,45.0,0.4787234042553192,296.0,861.7021276595746,0.34350617283950613,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,north_east,K3,0.0,900.0,1,00-15,11.0,44.0,14.78,1,44.0,94.0,16.0,0.1702127659574468,44.0,306.3829787234042,0.14361111111111113,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,north_east,K3,900.0,1800.0,2,15-30,10.0,40.0,2.56,1,40.0,94.0,16.0,0.1702127659574468,40.0,306.3829787234042,0.13055555555555556,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,north_east,K3,1800.0,2700.0,3,30-45,5.0,20.0,0.42,1,20.0,94.0,16.0,0.1702127659574468,20.0,306.3829787234042,0.06527777777777778,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,north_east,K3,2700.0,3600.0,4,45-60,4.0,16.0,0.36,1,16.0,94.0,16.0,0.1702127659574468,16.0,306.3829787234042,0.052222222222222225,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,north_west,K2,0.0,900.0,1,00-15,25.0,50.0,9.525,2,100.0,94.0,16.0,0.1702127659574468,100.0,306.3829787234042,0.32638888888888895,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,north_west,K2,900.0,1800.0,2,15-30,20.0,40.0,13.14,2,80.0,94.0,16.0,0.1702127659574468,80.0,306.3829787234042,0.2611111111111111,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,north_west,K2,1800.0,2700.0,3,30-45,11.0,22.0,3.57,2,44.0,94.0,16.0,0.1702127659574468,44.0,306.3829787234042,0.14361111111111113,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,north_west,K2,2700.0,3600.0,4,45-60,15.0,30.0,5.105,2,60.0,94.0,16.0,0.1702127659574468,60.0,306.3829787234042,0.19583333333333336,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,south,K5,0.0,900.0,1,00-15,11.0,44.0,9.09,1,44.0,94.0,10.0,0.1063829787234042,44.0,191.48936170212755,0.22977777777777791,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,south,K5,900.0,1800.0,2,15-30,12.0,48.0,9.17,1,48.0,94.0,10.0,0.1063829787234042,48.0,191.48936170212755,0.2506666666666668,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,south,K5,1800.0,2700.0,3,30-45,14.0,56.0,14.83,1,56.0,94.0,10.0,0.1063829787234042,56.0,191.48936170212755,0.2924444444444446,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,south,K5,2700.0,3600.0,4,45-60,11.0,44.0,11.75,1,44.0,94.0,10.0,0.1063829787234042,44.0,191.48936170212755,0.22977777777777791,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,west,K1,0.0,900.0,1,00-15,79.0,316.0,13.97,1,316.0,94.0,45.0,0.4787234042553192,316.0,861.7021276595746,0.366716049382716,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,west,K1,900.0,1800.0,2,15-30,69.0,272.0,7.67,1,276.0,94.0,45.0,0.4787234042553192,276.0,861.7021276595746,0.32029629629629625,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,west,K1,1800.0,2700.0,3,30-45,72.0,292.0,12.27,1,288.0,94.0,45.0,0.4787234042553192,288.0,861.7021276595746,0.3342222222222222,below capacity,usable for simulation saturation comparison
weekend_morning,LSA10,west,K1,2700.0,3600.0,4,45-60,82.0,328.0,12.62,1,328.0,94.0,45.0,0.4787234042553192,328.0,861.7021276595746,0.3806419753086419,below capacity,usable for simulation saturation comparison
weekend_morning,LSA16,east,K4,0.0,900.0,1,00-15,72.0,144.0,7.174999999999999,2,288.0,86.0,41.0,0.4767441860465116,288.0,858.1395348837209,0.335609756097561,below capacity,usable for simulation saturation comparison
weekend_morning,LSA16,east,K4,900.0,1800.0,2,15-30,71.0,142.0,6.535,2,284.0,86.0,41.0,0.4767441860465116,284.0,858.1395348837209,0.33094850948509485,below capacity,usable for simulation saturation comparison
weekend_morning,LSA16,east,K4,1800.0,2700.0,3,30-45,55.0,110.0,2.15,2,220.0,86.0,41.0,0.4767441860465116,220.0,858.1395348837209,0.2563685636856369,below capacity,usable for simulation saturation comparison
weekend_morning,LSA16,east,K4,2700.0,3600.0,4,45-60,59.0,118.0,1.58,2,236.0,86.0,41.0,0.4767441860465116,236.0,858.1395348837209,0.2750135501355014,below capacity,usable for simulation saturation comparison
weekend_morning,LSA16,north,K3,0.0,900.0,1,00-15,28.0,56.0,0.58,2,112.0,86.0,32.0,0.3720930232558139,112.0,669.767441860465,0.16722222222222224,below capacity,usable for simulation saturation comparison
weekend_morning,LSA16,north,K3,900.0,1800.0,2,15-30,29.0,58.0,0.635,2,116.0,86.0,32.0,0.3720930232558139,116.0,669.767441860465,0.17319444444444446,below capacity,usable for simulation saturation comparison
weekend_morning,LSA16,north,K3,1800.0,2700.0,3,30-45,42.0,84.0,0.88,2,168.0,86.0,32.0,0.3720930232558139,168.0,669.767441860465,0.25083333333333335,below capacity,usable for simulation saturation comparison
weekend_morning,LSA16,north,K3,2700.0,3600.0,4,45-60,35.0,70.0,0.815,2,140.0,86.0,32.0,0.3720930232558139,140.0,669.767441860465,0.20902777777777778,below capacity,usable for simulation saturation comparison
weekend_morning,LSA16,south,K1,0.0,900.0,1,00-15,87.0,116.0,5.926666666666666,3,348.0,86.0,32.0,0.3720930232558139,348.0,669.767441860465,0.5195833333333334,below capacity,usable for simulation saturation comparison
weekend_morning,LSA16,south,K1,900.0,1800.0,2,15-30,68.0,90.66666666666669,5.14,3,272.0,86.0,32.0,0.3720930232558139,272.0,669.767441860465,0.40611111111111114,below capacity,usable for simulation saturation comparison
weekend_morning,LSA16,south,K1,1800.0,2700.0,3,30-45,78.0,104.0,3.9666666666666655,3,312.0,86.0,32.0,0.3720930232558139,312.0,669.767441860465,0.4658333333333334,below capacity,usable for simulation saturation comparison
weekend_morning,LSA16,south,K1,2700.0,3600.0,4,45-60,75.0,100.0,2.9766666666666666,3,300.0,86.0,32.0,0.3720930232558139,300.0,669.767441860465,0.4479166666666667,below capacity,usable for simulation saturation comparison
weekend_morning,LSA16,west,K2,0.0,900.0,1,00-15,56.0,110.0,35.92,2,224.0,86.0,25.0,0.2906976744186046,224.0,523.2558139534883,0.42808888888888896,below capacity,usable for simulation saturation comparison
weekend_morning,LSA16,west,K2,900.0,1800.0,2,15-30,45.0,92.0,32.245000000000005,2,180.0,86.0,25.0,0.2906976744186046,180.0,523.2558139534883,0.34400000000000003,below capacity,usable for simulation saturation comparison
weekend_morning,LSA16,west,K2,1800.0,2700.0,3,30-45,48.0,92.0,36.285,2,192.0,86.0,25.0,0.2906976744186046,192.0,523.2558139534883,0.3669333333333334,below capacity,usable for simulation saturation comparison
weekend_morning,LSA16,west,K2,2700.0,3600.0,4,45-60,56.0,116.0,31.245,2,224.0,86.0,25.0,0.2906976744186046,224.0,523.2558139534883,0.42808888888888896,below capacity,usable for simulation saturation comparison
weekend_morning,LSA9,east,K3,0.0,900.0,1,00-15,96.0,192.0,3.915,2,384.0,175.0,100.0,0.5714285714285714,384.0,1028.5714285714284,0.3733333333333334,below capacity,usable for simulation saturation comparison
weekend_morning,LSA9,east,K3,900.0,1800.0,2,15-30,95.0,184.0,5.035,2,380.0,175.0,100.0,0.5714285714285714,380.0,1028.5714285714284,0.36944444444444446,below capacity,usable for simulation saturation comparison
weekend_morning,LSA9,east,K3,1800.0,2700.0,3,30-45,103.0,198.0,8.02,2,412.0,175.0,100.0,0.5714285714285714,412.0,1028.5714285714284,0.4005555555555556,below capacity,usable for simulation saturation comparison
weekend_morning,LSA9,east,K3,2700.0,3600.0,4,45-60,93.0,184.0,3.44,2,372.0,175.0,100.0,0.5714285714285714,372.0,1028.5714285714284,0.3616666666666667,below capacity,usable for simulation saturation comparison
weekend_morning,LSA9,north_west,K2,0.0,900.0,1,00-15,18.0,32.0,17.4,2,72.0,175.0,45.0,0.2571428571428571,72.0,462.85714285714283,0.15555555555555556,below capacity,usable for simulation saturation comparison
weekend_morning,LSA9,north_west,K2,900.0,1800.0,2,15-30,26.0,52.0,22.615,2,104.0,175.0,45.0,0.2571428571428571,104.0,462.85714285714283,0.22469135802469137,below capacity,usable for simulation saturation comparison
weekend_morning,LSA9,north_west,K2,1800.0,2700.0,3,30-45,30.0,56.0,43.575,2,120.0,175.0,45.0,0.2571428571428571,120.0,462.85714285714283,0.2592592592592593,below capacity,usable for simulation saturation comparison
weekend_morning,LSA9,north_west,K2,2700.0,3600.0,4,45-60,22.0,38.0,22.32,2,88.0,175.0,45.0,0.2571428571428571,88.0,462.85714285714283,0.19012345679012346,below capacity,usable for simulation saturation comparison
weekend_morning,LSA9,south,K4,0.0,900.0,1,00-15,0.0,0.0,0.0,1,0.0,175.0,0.0,0.0,0.0,0.0,,not calculated,usable for simulation saturation comparison
weekend_morning,LSA9,south,K4,900.0,1800.0,2,15-30,1.0,0.0,33.66,1,4.0,175.0,0.0,0.0,4.0,0.0,,not calculated,usable for simulation saturation comparison
weekend_morning,LSA9,south,K4,1800.0,2700.0,3,30-45,3.0,0.0,81.75,1,12.0,175.0,0.0,0.0,12.0,0.0,,not calculated,usable for simulation saturation comparison
weekend_morning,LSA9,south,K4,2700.0,3600.0,4,45-60,0.0,0.0,19.22,1,0.0,175.0,0.0,0.0,0.0,0.0,,not calculated,usable for simulation saturation comparison
weekend_morning,LSA9,west,K1,0.0,900.0,1,00-15,119.0,234.0,30.08,2,476.0,175.0,92.0,0.5257142857142857,476.0,946.2857142857142,0.5030193236714976,below capacity,usable for simulation saturation comparison
weekend_morning,LSA9,west,K1,900.0,1800.0,2,15-30,109.0,214.0,20.175,2,436.0,175.0,92.0,0.5257142857142857,436.0,946.2857142857142,0.46074879227053145,below capacity,usable for simulation saturation comparison
weekend_morning,LSA9,west,K1,1800.0,2700.0,3,30-45,107.0,212.0,22.975,2,428.0,175.0,92.0,0.5257142857142857,428.0,946.2857142857142,0.4522946859903382,below capacity,usable for simulation saturation comparison
weekend_morning,LSA9,west,K1,2700.0,3600.0,4,45-60,90.0,174.0,49.505,2,360.0,175.0,92.0,0.5257142857142857,360.0,946.2857142857142,0.3804347826086957,below capacity,usable for simulation saturation comparison
